sci_job_id;project_id;sum
6;2337;2028,95
1;2338;5900,64
2;2338;5612,19
3;2338;4844,8
4;2338;3299,34
5;2338;2521,51
6;2338;2212,3
1;2339;3644,07
2;2339;1458,85
3;2339;3164,56
4;2339;2682,33
5;2339;5429,43
6;2339;3372,38
1;2340;3729,48
2;2340;1861,48
3;2340;1916,08
4;2340;2822,36
5;2340;3165,4
6;2340;2208,56
1;2341;3203,09
2;2341;4860,53
3;2341;5562,95
4;2341;1235,75
5;2341;3112,35
6;2341;1223,7
1;2342;5157,12
2;2342;3440,33
3;2342;2194,27
4;2342;2376,72
5;2342;1803,57
6;2342;5073,7
1;2343;2224,52
2;2343;4169,03
3;2343;2762,8
4;2343;4162,64
5;2343;2852,66
6;2343;5353,07
1;2344;2069,36
2;2344;3337,5
3;2344;3634,97
4;2344;1892,86
5;2344;2955,94
6;2344;3920,15
1;2345;4468,84
2;2345;2481,27
3;2345;5773,79
4;2345;5258,08
5;2345;1159,45
6;2345;1436,66
1;2346;1306,9
2;2346;3172,1
3;2346;5892,52
4;2346;5468,47
5;2346;1594,75
6;2346;5829,69
1;2347;3495,18
2;2347;5671,38
3;2347;1991,94
4;2347;1277,01
5;2347;4113,88
6;2347;4109,33
1;2348;2714,38
2;2348;4365,18
3;2348;4387,98
4;2348;1223,54
5;2348;2202,34
6;2348;2552,06
1;2349;4548,34
2;2349;1270
3;2349;5698,59
4;2349;3736,44
5;2349;5739,92
6;2349;4231,65
1;2350;3985,21
2;2350;2007,96
3;2350;5943,01
4;2350;1926,92
5;2350;4236,76
6;2350;3400,87
1;2351;3547,1
2;2351;5388,52
3;2351;1352,25
4;2351;2863,94
5;2351;5329,63
6;2351;5892,15
1;2352;2695,22
2;2352;2096
3;2352;4456,82
4;2352;4694,73
5;2352;2144,13
6;2352;3151,76
1;2353;2902,34
2;2353;3411,76
3;2353;1082,29
4;2353;2698,77
5;2353;3955,47
6;2353;3513,78
1;2354;5356,64
2;2354;5688,75
3;2354;3628,15
4;2354;3857,13
5;2354;3416,58
6;2354;4787,6
1;2355;2816,56
2;2355;2661,28
3;2355;5508,69
4;2355;1220,74
5;2355;2722,67
6;2355;2408,25
1;2356;3718,87
2;2356;5994,44
3;2356;4109,12
4;2356;3023,94
5;2356;2824,5
6;2356;5398,3
1;2357;3053,69
2;2357;4033,47
3;2357;2113,82
4;2357;5107,59
5;2357;2306,77
6;2357;3443,63
1;2358;2405,06
2;2358;2350,68
3;2358;3228,83
4;2358;3646,44
5;2358;2381,59
6;2358;3421,79
1;2359;3026,14
2;2359;1504,66
3;2359;1714,72
4;2359;4209,64
5;2359;5672,62
6;2359;3045,78
1;2360;3841,89
2;2360;3920,38
3;2360;3401,02
4;2360;4137,49
5;2360;4514,05
6;2360;5634,1
1;2361;4063,47
2;2361;2452,68
3;2361;5602,67
4;2361;3406,65
5;2361;2853,18
6;2361;2258,5
1;2362;1253,65
2;2362;5354,54
3;2362;4470,18
4;2362;3713,17
5;2362;3528,57
6;2362;5208,73
1;2363;2001,86
2;2363;5593,65
3;2363;3438,86
4;2363;3678,15
5;2363;1828,48
6;2363;5479,03
1;2364;1272,92
2;2364;1865,01
3;2364;2370,14
4;2364;4657,87
5;2364;2853,49
6;2364;3181,42
1;2365;5688,88
2;2365;4653,93
3;2365;5272,5
4;2365;3638,71
5;2365;4770,58
6;2365;5149,17
1;2366;4034,47
2;2366;2518,92
3;2366;4787,56
4;2366;1945,89
5;2366;1039,33
6;2366;1822,74
1;2367;2229,14
2;2367;1466,14
3;2367;5549,96
4;2367;3673,24
5;2367;5308,34
6;2367;4241,94
1;2368;2172,04
2;2368;3417,9
3;2368;4082,35
4;2368;4360,24
5;2368;4506,87
6;2368;2651,78
1;2369;2396,1
2;2369;1617,23
3;2369;3743,1
4;2369;5596,95
5;2369;3110,93
6;2369;4700,14
1;2370;2807,69
2;2370;1129,59
3;2370;3944,18
4;2370;5374,97
5;2370;3128,98
6;2370;5678,02
1;2371;3158,92
2;2371;2597,52
3;2371;2845,51
4;2371;4830,35
5;2371;1783,87
6;2371;5414,52
1;2372;4302,6
2;2372;5658,34
3;2372;4895,32
4;2372;4536,04
5;2372;3054,49
6;2372;4057,85
1;2373;5763,82
2;2373;5986,82
3;2373;2362,79
4;2373;1176,42
5;2373;4816,7
6;2373;4776,15
1;2374;2547,2
2;2374;3822,27
3;2374;1195,68
4;2374;4457,13
5;2374;5530,69
6;2374;1817,39
1;2375;4198,91
2;2375;3589,91
3;2375;4448,46
4;2375;4357,29
5;2375;3690,23
6;2375;2193,09
1;2376;3629,44
2;2376;2599,77
3;2376;3983,79
4;2376;4807,19
5;2376;5947,42
6;2376;4357,51
1;2377;2442,34
2;2377;2437,37
3;2377;4396,5
4;2377;5999,22
5;2377;2897,53
6;2377;1499,01
1;2378;5463,39
2;2378;1844,32
3;2378;3080,79
4;2378;4742,65
5;2378;5201,05
6;2378;4105,34
1;2379;5855,76
2;2379;1049,01
3;2379;4289,49
4;2379;4836,6
5;2379;1145,84
6;2379;1007,09
1;2380;3146,17
2;2380;3867,57
3;2380;4822,88
4;2380;3500,71
5;2380;5907,64
6;2380;1537,93
1;2381;1950,99
2;2381;2752,72
3;2381;2668,37
4;2381;4219,27
5;2381;5268,13
6;2381;4452,56
1;2382;2445,77
2;2382;2357,25
3;2382;2271,54
4;2382;2062
5;2382;4051,25
6;2382;2392,92
1;2383;1435,28
2;2383;4422,29
3;2383;2354,64
4;2383;5732,46
5;2383;1870,07
6;2383;2424,45
1;2384;1406,08
2;2384;3465,38
3;2384;1881,83
4;2384;5765,36
5;2384;4501,2
6;2384;1337,91
1;2385;4290,46
2;2385;4441,4
3;2385;5758,61
4;2385;4525,53
5;2385;2970,09
6;2385;3902,63
1;2386;3812,48
2;2386;1838,12
3;2386;3546,21
4;2386;3104,37
5;2386;2334,26
6;2386;5991,33
1;2387;3562,29
2;2387;5780,14
3;2387;3717,55
4;2387;4277,9
5;2387;2122,22
6;2387;4668,53
1;2388;4236,26
2;2388;3377,36
3;2388;4429,55
4;2388;5262,44
5;2388;2947,81
6;2388;3994,91
1;2389;2477,73
2;2389;3373,58
3;2389;1700,81
4;2389;1367,28
5;2389;4436,23
6;2389;4285,79
1;2390;1193,41
2;2390;2691,76
3;2390;5681,02
4;2390;4669,61
5;2390;5191,88
6;2390;3399,63
1;2391;5401,76
2;2391;1337,64
3;2391;3786,83
4;2391;5213,39
5;2391;5894,14
6;2391;3372,66
1;2392;1959,01
2;2392;3039,63
3;2392;3265,87
4;2392;3058,66
5;2392;1292,94
6;2392;3930,14
1;2393;5964,28
2;2393;1463,34
3;2393;5582,88
4;2393;2070,51
5;2393;5145,19
6;2393;5952,41
1;2394;2866,41
2;2394;2665,79
3;2394;2918,94
4;2394;4152,46
5;2394;3451,75
6;2394;1708,93
1;2395;1286,32
2;2395;3031,53
3;2395;1628,79
4;2395;1995,1
5;2395;3844,84
6;2395;1662,91
1;2396;1879,53
2;2396;5423,3
3;2396;5934,61
4;2396;2058,09
5;2396;3206,78
6;2396;1979,5
1;2397;3978,99
2;2397;1536,51
3;2397;3615,39
4;2397;5317,89
5;2397;3575,86
6;2397;2772,03
1;2398;3900,3
2;2398;2958,44
3;2398;5898,19
4;2398;2771,76
5;2398;3230,09
6;2398;4006,12
1;2399;5347,53
2;2399;3002,99
3;2399;1589,1
4;2399;3615,32
5;2399;1074,18
6;2399;5485,02
1;2400;3714,18
2;2400;1153,5
3;2400;2137,62
4;2400;5591,82
5;2400;3338,94
6;2400;2666,88
1;2401;4997,59
2;2401;5745,52
3;2401;5370,15
4;2401;2037,65
5;2401;1168,81
6;2401;2236,4
1;2402;1200,3
2;2402;5773,92
3;2402;5260,77
4;2402;2135,51
5;2402;2756,6
6;2402;2484,95
1;2403;3676,15
2;2403;2014,19
3;2403;4218,75
4;2403;3715,76
5;2403;3782,82
6;2403;3538,06
1;2404;4358,5
2;2404;3734,56
3;2404;2393,3
4;2404;2432,76
5;2404;1031,52
6;2404;5838,95
1;2405;2027,76
2;2405;1424,68
3;2405;2429,84
4;2405;3204,86
5;2405;1242,8
6;2405;2750,61
1;2406;5642,78
2;2406;5912,05
3;2406;4292,87
4;2406;5114,66
5;2406;1414,49
6;2406;4815,6
1;2407;4040,03
2;2407;5322,11
3;2407;4421,24
4;2407;3011,16
5;2407;5362,67
6;2407;4991,5
1;2408;4610,01
2;2408;1914,65
3;2408;2331,3
4;2408;2988,76
5;2408;5431,41
6;2408;2176,17
1;2409;1703,46
2;2409;3169,83
3;2409;1492,87
4;2409;2877,84
5;2409;5042,3
6;2409;2787,41
1;2410;3738,61
2;2410;5558,57
3;2410;4929,02
4;2410;2823,54
5;2410;1945,71
6;2410;4481,29
1;2411;1534,98
2;2411;5828,77
3;2411;1707,31
4;2411;4153,09
5;2411;2443,66
6;2411;4850,56
1;2412;1097,94
2;2412;1528,87
3;2412;3767,37
4;2412;4071,95
5;2412;5944,13
6;2412;1487,67
1;2413;3223,87
2;2413;4335,73
3;2413;1551,87
4;2413;3828,36
5;2413;4781,19
6;2413;4118,33
1;2414;1473,86
2;2414;5979,18
3;2414;2361,95
4;2414;2343,72
5;2414;5192,92
6;2414;3240,57
1;2415;2986,47
2;2415;5401,54
3;2415;2647,24
4;2415;2333,85
5;2415;3434,34
6;2415;4035,12
1;2416;2589,79
2;2416;5090,46
3;2416;1548,1
4;2416;2241,58
5;2416;4080,55
6;2416;2583,14
1;2417;5213,15
2;2417;2153,58
3;2417;4110,87
4;2417;4825,27
5;2417;3417,84
6;2417;5639,24
1;2418;5887,85
2;2418;1606,27
3;2418;4380,75
4;2418;1700,21
5;2418;4447,88
6;2418;4413,33
1;2419;5113,49
2;2419;2585,29
3;2419;4398,37
4;2419;3501,44
5;2419;2114,48
6;2419;5802,64
1;2420;4727,2
2;2420;5244,32
3;2420;3632,37
4;2420;1954,29
5;2420;5626,64
6;2420;1093,5
1;2421;4253,25
2;2421;4833,55
3;2421;3275,71
4;2421;4094,19
5;2421;5710,68
6;2421;4165,23
1;2422;4857,13
2;2422;5255,77
3;2422;2034,49
4;2422;4998,38
5;2422;1341,3
6;2422;2747,02
1;2423;1709,14
2;2423;2194,28
3;2423;5892,67
4;2423;4267,73
5;2423;1541,94
6;2423;5451,84
1;2424;4670,41
2;2424;2898,98
3;2424;5234,21
4;2424;5113,29
5;2424;4379,79
6;2424;3747,51
1;2425;3410,86
2;2425;4960,41
3;2425;5041,59
4;2425;2823,96
5;2425;3222,99
6;2425;5535,96
1;2426;2989,77
2;2426;5755,98
3;2426;2981,91
4;2426;2421,24
5;2426;2645,79
6;2426;5221,26
1;2427;5507,11
2;2427;1676,22
3;2427;1357,4
4;2427;4351,46
5;2427;5722,13
6;2427;4381,32
1;2428;5120,07
2;2428;5263,87
3;2428;1051,98
4;2428;1375,53
5;2428;3502,32
6;2428;2240,52
1;2429;5341,75
2;2429;2772,53
3;2429;1266,96
4;2429;5896,81
5;2429;2612,46
6;2429;3730,6
1;2430;4530,19
2;2430;4482,45
3;2430;2704,13
4;2430;2917,24
5;2430;1293,27
6;2430;3410,27
1;2431;4609,39
2;2431;5607,77
3;2431;4619,48
4;2431;3693,24
5;2431;3198,23
6;2431;2468,4
1;2432;3027,96
2;2432;4734,04
3;2432;3591,07
4;2432;4696,08
5;2432;4188,21
6;2432;5947,43
1;2433;2364,71
2;2433;1332,16
3;2433;4918,7
4;2433;3839,54
5;2433;3428,3
6;2433;1617,07
1;2434;2247,5
2;2434;3471,27
3;2434;2009,21
4;2434;2530,17
5;2434;3176,78
6;2434;2697,71
1;2435;1920,33
2;2435;1269,28
3;2435;1750
4;2435;3903,05
5;2435;2975,91
6;2435;3908,33
1;2436;4105,47
2;2436;5925,29
3;2436;5855,76
4;2436;3495,38
5;2436;5521,85
6;2436;4444,78
1;2437;3059,85
2;2437;5980,51
3;2437;2847,54
4;2437;1702,28
5;2437;3649,3
6;2437;4242,48
1;2438;1776,96
2;2438;2643,81
3;2438;4411,48
4;2438;5551,13
5;2438;4135,07
6;2438;3297,72
1;2439;1748,49
2;2439;1044,1
3;2439;1495,65
4;2439;4037,69
5;2439;2196,66
6;2439;2123,43
1;2440;3981,63
2;2440;3750,49
3;2440;3939,89
4;2440;5722,98
5;2440;3094,1
6;2440;3052,29
1;2441;4422,22
2;2441;5845,33
3;2441;1007,61
4;2441;3029,45
5;2441;4920,26
6;2441;1838,1
1;2442;4938,91
2;2442;1363,98
3;2442;3764,06
4;2442;4319,29
5;2442;1674,87
6;2442;4232,83
1;2443;3117,3
2;2443;2288,92
3;2443;1128,31
4;2443;2017,75
5;2443;5113,16
6;2443;1566,44
1;2444;1616,83
2;2444;3729,76
3;2444;5449,22
4;2444;1410,81
5;2444;4749,13
6;2444;1049,48
1;2445;3334
2;2445;1608,5
3;2445;1543,34
4;2445;2073,9
5;2445;3985,23
6;2445;3974,46
1;2446;3285,2
2;2446;2551,14
3;2446;3753,19
4;2446;3104,11
5;2446;5424,68
6;2446;1888,91
1;2447;2042,81
2;2447;5178,31
3;2447;2731,42
4;2447;1535,14
5;2447;5466,34
6;2447;1363,7
1;2448;5758,94
2;2448;5265,15
3;2448;4777,55
4;2448;4402,21
5;2448;1815,06
6;2448;1847,68
1;2449;1572,85
2;2449;5269,19
3;2449;5643,33
4;2449;4140,37
5;2449;4480,17
6;2449;3186,57
1;2450;3101,62
2;2450;3588,08
3;2450;1105,61
4;2450;2265,24
5;2450;3964,62
6;2450;3528,63
1;2451;5490,65
2;2451;2214,71
3;2451;1896,95
4;2451;5653,11
5;2451;4797,57
6;2451;3530,78
1;2452;2540,07
2;2452;3701,31
3;2452;3952,44
4;2452;5330,97
5;2452;1369,49
6;2452;5823,4
1;2453;2512,28
2;2453;5629,93
3;2453;3812,44
4;2453;2987,58
5;2453;1746,19
6;2453;3492,01
1;2454;5158,32
2;2454;3237,13
3;2454;3420,79
4;2454;2958,75
5;2454;4784,82
6;2454;3641,17
1;2455;1194,8
2;2455;2066,2
3;2455;5864,41
4;2455;5942,03
5;2455;5834,1
6;2455;4872
1;2456;3430,01
2;2456;5357,27
3;2456;2811,95
4;2456;3391,02
5;2456;1605,25
6;2456;5602,71
1;2457;1629,26
2;2457;1210,26
3;2457;4578,67
4;2457;1878,63
5;2457;1148,67
6;2457;2159,4
1;2458;5984,65
2;2458;1371,55
3;2458;3262,81
4;2458;3342,83
5;2458;3751,41
6;2458;4063,06
1;2459;2710,44
2;2459;5997,94
3;2459;4552,41
4;2459;1296,51
5;2459;3220,99
6;2459;3772,7
1;2460;5212,6
2;2460;2583,61
3;2460;3331,64
4;2460;2053,61
5;2460;1482,58
6;2460;5463,62
1;2461;4401,2
2;2461;3316,36
3;2461;1476,11
4;2461;5913,71
5;2461;1880,44
6;2461;2570,62
1;2462;5721,33
2;2462;2323,74
3;2462;5917,06
4;2462;4722,32
5;2462;3682,29
6;2462;3947,21
1;2463;1561,03
2;2463;1252,46
3;2463;3236,85
4;2463;4751,16
5;2463;3118,79
6;2463;5934,79
1;2464;5365,01
2;2464;1331,42
3;2464;1929,19
4;2464;3660,82
5;2464;2167,59
6;2464;4889,03
1;2465;2568,95
2;2465;2928,24
3;2465;2356,22
4;2465;4721,86
5;2465;3689,11
6;2465;1233,61
1;2466;2641,83
2;2466;3198,53
3;2466;5115,74
4;2466;2104,65
5;2466;2808,66
6;2466;5324,3
1;2467;2185,79
2;2467;2480,82
3;2467;4235,96
4;2467;3825,82
5;2467;5061,61
6;2467;4967,21
1;2468;2428,21
2;2468;5599,72
3;2468;1083,04
4;2468;3961,68
5;2468;1809,47
6;2468;5878,45
1;2469;1684,13
2;2469;1629,84
3;2469;2327,11
4;2469;1550
5;2469;5906,63
6;2469;4820,83
1;2470;2557,05
2;2470;5004,66
3;2470;3366,03
4;2470;1496,14
5;2470;3952,04
6;2470;3022,05
1;2471;4673,46
2;2471;4608,33
3;2471;4890,72
4;2471;5093,87
5;2471;2996,9
6;2471;3485,14
1;2472;4950,83
2;2472;3755,68
3;2472;1590,64
4;2472;5826,3
5;2472;1107,17
6;2472;5751,65
1;2473;3072,89
2;2473;4511,54
3;2473;1686,05
4;2473;4474,54
5;2473;5661,08
6;2473;5449,92
1;2474;1692,16
2;2474;1255,68
3;2474;5229,62
4;2474;3991,56
5;2474;5231,42
6;2474;3955,12
1;2475;1200,7
2;2475;4647,33
3;2475;3765,39
4;2475;2866,85
5;2475;2100,05
6;2475;3341,05
1;2476;3579,93
2;2476;4702,18
3;2476;4989,7
4;2476;3550,62
5;2476;3033,21
6;2476;1465,46
1;2477;2529,8
2;2477;4157,67
3;2477;1459,64
4;2477;5588,14
5;2477;2525,91
6;2477;2762,27
1;2478;4672,04
2;2478;3219,46
3;2478;4957,4
4;2478;1464,49
5;2478;1148,19
6;2478;1819,66
1;2479;5105,51
2;2479;3216,89
3;2479;5658,55
4;2479;1423,24
5;2479;4601,24
6;2479;3444,33
1;2480;1490,78
2;2480;3164,04
3;2480;3324,4
4;2480;2763,85
5;2480;1105,91
6;2480;2112,14
1;2481;4354,11
2;2481;5899,95
3;2481;2149,7
4;2481;3376,96
5;2481;4626,18
6;2481;2412,08
1;2482;3498,92
2;2482;5454,58
3;2482;4493,88
4;2482;3381,73
5;2482;4312,52
6;2482;1700,55
1;2483;5360,76
2;2483;4597,46
3;2483;3217,38
4;2483;4933,88
5;2483;2958,62
6;2483;3624,06
1;2484;3740,33
2;2484;4680,42
3;2484;1404,26
4;2484;5806,84
5;2484;4545,53
6;2484;5232,83
1;2485;1884,08
2;2485;4687,47
3;2485;5379,43
4;2485;1389,78
5;2485;4567,83
6;2485;3645,43
1;2486;1744,94
2;2486;5201,14
3;2486;4573,9
4;2486;4105,91
5;2486;4299,49
6;2486;2918,72
1;2487;4312,18
2;2487;3174,94
3;2487;5595,02
4;2487;5661,7
5;2487;1138,86
6;2487;3120,64
1;2488;1381,08
2;2488;3122,91
3;2488;3939,47
4;2488;1505,13
5;2488;4389,17
6;2488;3917,6
1;2489;2371,27
2;2489;5063,08
3;2489;5825,71
4;2489;4047,75
5;2489;1033,72
6;2489;2034,81
1;2490;2536,99
2;2490;1979,03
3;2490;5187,39
4;2490;3751,06
5;2490;1075,56
6;2490;1262,53
1;2491;3855,33
2;2491;2676
3;2491;1969,82
4;2491;2847,24
5;2491;4880,21
6;2491;4509,06
1;2492;5364,84
2;2492;3005,39
3;2492;2690,34
4;2492;1541,04
5;2492;3245,35
6;2492;5756,33
1;2493;4418
2;2493;1565,96
3;2493;4404,15
4;2493;3953,35
5;2493;1447,7
6;2493;1545,25
1;2494;1564,81
2;2494;5636,22
3;2494;1559,93
4;2494;3366,41
5;2494;1498,89
6;2494;3814,65
1;2495;1157,02
2;2495;1575,98
3;2495;1846,7
4;2495;3859,58
5;2495;3626,5
6;2495;1855,45
1;2496;5475,67
2;2496;2213,62
3;2496;4837,27
4;2496;5037,18
5;2496;1319,2
6;2496;5061,74
1;2497;5403,1
2;2497;3663,08
3;2497;2541,8
4;2497;3070,23
5;2497;5485,79
6;2497;3617,13
1;2498;3305,27
2;2498;2311,73
3;2498;3922,55
4;2498;3586,63
5;2498;1753,1
6;2498;5784,98
1;2499;3179,49
2;2499;1585,91
3;2499;3391,58
4;2499;5012,29
5;2499;4707,66
6;2499;5350,17
1;2500;4100,32
2;2500;5680,48
3;2500;2309,01
4;2500;1724,46
5;2500;5860,2
6;2500;1315,81
1;2501;3960,27
2;2501;1087,34
3;2501;5350,95
4;2501;5177,45
5;2501;1026,84
6;2501;1215,7
1;2502;2401,6
2;2502;4073,64
3;2502;2966,34
4;2502;2437,85
5;2502;1521
6;2502;5147,48
1;2503;1080,43
2;2503;5092,14
3;2503;5785,61
4;2503;5266,79
5;2503;4242,48
6;2503;3491,14
1;2504;3571,16
2;2504;1817,04
3;2504;1026,51
4;2504;4743,03
5;2504;1283,48
6;2504;5289,66
1;2505;3552,31
2;2505;5737,77
3;2505;1275
4;2505;1306,32
5;2505;3703,4
6;2505;4621,95
1;2506;4976,66
2;2506;3967,32
3;2506;3584,27
4;2506;3743,4
5;2506;1539,56
6;2506;4923,21
1;2507;1310,55
2;2507;1860,42
3;2507;1092,28
4;2507;5792,83
5;2507;5503,38
6;2507;2730,54
1;2508;4440,19
2;2508;4080,7
3;2508;1879,54
4;2508;4365,38
5;2508;3947,53
6;2508;3780,63
1;2509;4906,03
2;2509;4214,79
3;2509;4485,01
4;2509;2647,83
5;2509;3924,98
6;2509;5441,99
1;2510;5589,12
2;2510;3541,69
3;2510;4709,94
4;2510;1446,99
5;2510;5953,39
6;2510;4164,7
1;2511;1917,77
2;2511;1403,19
3;2511;5592,67
4;2511;4270,72
5;2511;1413,77
6;2511;3955,19
1;2512;3749,69
2;2512;2498,19
3;2512;4255,46
4;2512;2883,2
5;2512;5509,55
6;2512;4648,56
1;2513;4749,37
2;2513;5851,19
3;2513;5548,7
4;2513;4479,9
5;2513;1603,7
6;2513;4896,3
1;2514;5006,92
2;2514;4712,95
3;2514;3208,63
4;2514;5014,49
5;2514;1715,17
6;2514;5127,67
1;2515;2606,91
2;2515;2067,03
3;2515;2866,27
4;2515;1655,19
5;2515;1855,95
6;2515;4043,82
1;2516;4331,67
2;2516;4289,33
3;2516;2133,56
4;2516;3124,51
5;2516;2083,52
6;2516;4669,78
1;2517;3163,95
2;2517;3925,5
3;2517;4230
4;2517;2331,15
5;2517;2922,38
6;2517;3084,96
1;2518;3007,12
2;2518;1782,08
3;2518;5042,06
4;2518;2656,2
5;2518;1949
6;2518;1699,82
1;2519;4920,78
2;2519;2839,24
3;2519;1324,38
4;2519;3251,07
5;2519;3776,97
6;2519;2529,13
1;2520;3956,58
2;2520;4597,14
3;2520;4312,45
4;2520;5187,2
5;2520;4544,33
6;2520;2272,73
1;2521;5702,04
2;2521;2852,34
3;2521;2208,7
4;2521;1597,68
5;2521;1424,76
6;2521;3375,09
1;2522;4186,3
2;2522;3556,4
3;2522;5968,39
4;2522;4209,76
5;2522;4172,37
6;2522;3393,05
1;2523;2977,64
2;2523;4909,72
3;2523;5503,17
4;2523;3267,44
5;2523;4431,26
6;2523;2016,88
1;2524;4653,31
2;2524;2141,59
3;2524;3299,44
4;2524;1394,02
5;2524;3690,67
6;2524;5694,78
1;2525;5324,39
2;2525;4246,8
3;2525;5143,83
4;2525;3757,2
5;2525;2700,53
6;2525;5195,28
1;2526;1061,79
2;2526;4757,92
3;2526;4582,59
4;2526;4205,57
5;2526;4740,85
6;2526;3535,36
1;2527;1107,41
2;2527;4705,6
3;2527;3510,44
4;2527;1770,58
5;2527;1941,34
6;2527;2422,29
1;2528;2748,81
2;2528;1681,75
3;2528;1248,27
4;2528;1880,65
5;2528;4174,46
6;2528;5736,72
1;2529;2159,09
2;2529;2441,16
3;2529;2369,08
4;2529;1989,63
5;2529;2897,41
6;2529;5912
1;2530;1260,82
2;2530;3067,26
3;2530;4982,9
4;2530;5122,58
5;2530;1641,08
6;2530;3916,72
1;2531;3637,43
2;2531;1655,09
3;2531;1361,9
4;2531;1539,1
5;2531;1447,45
6;2531;2425,81
1;2532;5601,69
2;2532;1514,28
3;2532;2268,66
4;2532;4549,76
5;2532;5757,57
6;2532;4844,04
1;2533;2205,53
2;2533;5771,77
3;2533;3448,28
4;2533;2472,27
5;2533;2974,33
6;2533;2891,63
1;2534;1276,23
2;2534;2716,44
3;2534;2348,36
4;2534;2307,53
5;2534;5581,23
6;2534;2052,68
1;2535;5748,16
2;2535;3624,34
3;2535;1867,88
4;2535;4293,03
5;2535;1634,03
6;2535;4738,9
1;2536;3013,43
2;2536;2317,73
3;2536;5785,25
4;2536;3986,69
5;2536;2714,41
6;2536;2250,34
1;2537;2988,09
2;2537;3645,43
3;2537;4889,53
4;2537;1710,08
5;2537;4027,03
6;2537;4958,36
1;2538;4575,65
2;2538;5926,17
3;2538;5625,85
4;2538;3015,48
5;2538;5095,02
6;2538;2088,76
1;2539;3811,12
2;2539;1998,12
3;2539;5366,15
4;2539;2821,26
5;2539;5304,42
6;2539;1878,89
1;2540;3560,64
2;2540;1774,29
3;2540;2652,71
4;2540;1785,01
5;2540;5513,12
6;2540;5970,45
1;2541;3088,46
2;2541;1356,25
3;2541;2370,23
4;2541;2453,47
5;2541;5168,77
6;2541;4593,56
1;2542;4248,88
2;2542;4291,36
3;2542;4569,32
4;2542;4832,84
5;2542;5292,66
6;2542;4126,84
1;2543;4382,89
2;2543;4102,57
3;2543;5667,54
4;2543;2133,16
5;2543;2974,67
6;2543;2450,36
1;2544;2774,65
2;2544;4904,03
3;2544;5584,53
4;2544;3696,22
5;2544;2304,25
6;2544;2671,54
1;2545;1527,03
2;2545;5415,76
3;2545;4244,31
4;2545;5387,61
5;2545;2497,71
6;2545;3914,66
1;2546;1834,69
2;2546;4404,43
3;2546;4798,36
4;2546;2840,69
5;2546;4170,61
6;2546;1801,63
1;2547;5984,57
2;2547;5809,35
3;2547;4155,53
4;2547;4852,96
5;2547;1136,44
6;2547;5900,08
1;2548;3289,16
2;2548;4975,91
3;2548;1121,69
4;2548;1232,6
5;2548;3814,88
6;2548;4438,09
1;2549;2820,26
2;2549;3037,95
3;2549;4940,28
4;2549;2575,87
5;2549;5924,33
6;2549;4229,56
1;2550;4021,09
2;2550;3627,51
3;2550;2684,23
4;2550;2417,06
5;2550;1506,13
6;2550;2266,71
1;2551;1725,12
2;2551;5143,22
3;2551;5254,77
4;2551;4746,5
5;2551;5904,08
6;2551;1841,83
1;2552;2929,6
2;2552;1142,12
3;2552;4964,33
4;2552;4785,63
5;2552;3420,99
6;2552;1744,35
1;2553;5187,05
2;2553;4708,3
3;2553;2364,21
4;2553;1305,51
5;2553;2340,63
6;2553;5802,24
1;2554;1772,56
2;2554;2512,8
3;2554;1911,05
4;2554;2415,42
5;2554;1590,66
6;2554;3698,4
1;2555;4817,33
2;2555;5485,56
3;2555;2802,46
4;2555;5126,36
5;2555;4710,99
6;2555;1886,62
1;2556;5510,08
2;2556;3021,79
3;2556;4557,84
4;2556;5660,77
5;2556;2832,79
6;2556;4783,31
1;2557;3320,97
2;2557;3683,34
3;2557;2388,04
4;2557;3041,14
5;2557;2672,26
6;2557;3436,67
1;2558;4555,28
2;2558;3444,44
3;2558;4455,21
4;2558;3674,51
5;2558;1763,36
6;2558;4853,49
1;2559;1179,8
2;2559;4560,99
3;2559;2266,74
4;2559;3137,34
5;2559;5050,28
6;2559;1626,54
1;2560;3546,1
2;2560;5522,44
3;2560;1796,67
4;2560;2315,24
5;2560;4000,88
6;2560;1474,03
1;2561;5747,89
2;2561;2006,81
3;2561;4607,74
4;2561;4796,46
5;2561;1508,67
6;2561;5979,23
1;2562;5249,09
2;2562;5118,52
3;2562;5455,23
4;2562;1753,51
5;2562;3451,98
6;2562;2333,68
1;2563;5796,35
2;2563;1151,23
3;2563;5799,67
4;2563;5352,4
5;2563;2325,24
6;2563;2128,92
1;2564;4775,25
2;2564;2609,87
3;2564;3419,23
4;2564;2506,74
5;2564;2612,5
6;2564;3016,28
1;2565;3138,69
2;2565;2312,75
3;2565;1259,16
4;2565;3880,99
5;2565;2857,01
6;2565;2982,68
1;2566;1350,8
2;2566;5498,17
3;2566;3924,94
4;2566;3975,29
5;2566;5357,3
6;2566;3422,68
1;2567;5829,25
2;2567;3212,94
3;2567;4933,09
4;2567;2928,69
5;2567;5595,44
6;2567;3859,7
1;2568;1343,15
2;2568;5698,93
3;2568;4638,96
4;2568;3968,08
5;2568;2593,14
6;2568;1046,64
1;2569;4465,17
2;2569;4261,05
3;2569;5515,74
4;2569;5841,54
5;2569;3055,06
6;2569;3603,78
1;2570;2603,45
2;2570;1434,36
3;2570;3649,21
4;2570;3837,15
5;2570;5274,48
6;2570;4778,95
1;2571;3886,2
2;2571;3142,68
